w_geocode,h_geocode,S000,SA01,SA02,SA03,SE01,SE02,SE03,SI01,SI02,SI03,createdate,w_tract,h_tract,h_county
060014228002000,060014034013000,1,0,0,1,1,0,0,0,1,0,20230321,06001422800,06001403401,06001
060014228002000,060014034022000,2,0,2,0,1,1,0,0,0,2,20230321,06001422800,06001403402,06001
060014228002000,060014035014000,1,0,1,0,0,1,0,0,0,1,20230321,06001422800,06001403501,06001
060014228002000,060014036003007,1,0,1,0,1,0,0,0,0,1,20230321,06001422800,06001403600,06001
060014228002000,060014037011000,1,0,1,0,0,0,1,0,0,1,20230321,06001422800,06001403701,06001
060014228002000,060014037011005,1,0,1,0,1,0,0,0,0,1,20230321,06001422800,06001403701,06001
060014228002000,060014038004007,1,0,1,0,1,0,0,0,0,1,20230321,06001422800,06001403800,06001
060014228002000,060014040001000,1,0,0,1,0,0,1,0,0,1,20230321,06001422800,06001404000,06001
060014228002000,060014041012005,1,0,0,1,0,0,1,0,0,1,20230321,06001422800,06001404101,06001
060014228002000,060014041013000,1,0,1,0,0,1,0,0,1,0,20230321,06001422800,06001404101,06001
060014228002000,060014047002004,1,0,1,0,0,1,0,0,0,1,20230321,06001422800,06001404700,06001
060014228002000,060014053011001,1,0,1,0,0,0,1,0,1,0,20230321,06001422800,06001405301,06001
060014228002000,060014054021006,1,1,0,0,1,0,0,0,0,1,20230321,06001422800,06001405402,06001
060014228002000,060014056003007,1,1,0,0,1,0,0,0,0,1,20230321,06001422800,06001405600,06001
060014228002000,060014057001017,1,1,0,0,1,0,0,0,1,0,20230321,06001422800,06001405700,06001
060014228002000,060014057002009,1,0,0,1,1,0,0,0,0,1,20230321,06001422800,06001405700,06001
060014228002000,060014061002019,1,1,0,0,1,0,0,0,0,1,20230321,06001422800,06001406100,06001
060014228002000,060014061003012,1,1,0,0,1,0,0,0,0,1,20230321,06001422800,06001406100,06001
060014228002000,060014061003015,1,1,0,0,1,0,0,0,0,1,20230321,06001422800,06001406100,06001
060014228002000,060014062012003,1,1,0,0,0,1,0,0,1,0,20230321,06001422800,06001406201,06001
060014228002000,060014062013002,1,1,0,0,0,1,0,0,0,1,20230321,06001422800,06001406201,06001
060014228002000,060014062021000,1,0,1,0,0,1,0,0,0,1,20230321,06001422800,06001406202,06001
060014228002000,060014065004004,1,0,1,0,0,0,1,0,0,1,20230321,06001422800,06001406500,06001
060014228002000,060014066013010,1,0,1,0,0,1,0,0,0,1,20230321,06001422800,06001406601,06001
060014228002000,060014068004018,1,0,1,0,0,0,1,0,0,1,20230321,06001422800,06001406800,06001
060014228002000,060014069002000,1,1,0,0,1,0,0,0,0,1,20230321,06001422800,06001406900,06001
060014228002000,060014072004005,1,1,0,0,0,0,1,0,0,1,20230321,06001422800,06001407200,06001
060014228002000,060014073002017,1,0,1,0,0,1,0,0,0,1,20230321,06001422800,06001407300,06001
060014228002000,060014075002008,1,0,1,0,0,1,0,0,0,1,20230321,06001422800,06001407500,06001
060014228002000,060014076004002,1,1,0,0,1,0,0,0,0,1,20230321,06001422800,06001407600,06001
060014228002000,060014085003000,1,0,1,0,0,1,0,0,0,1,20230321,06001422800,06001408500,06001
060014228002000,060014085003003,1,1,0,0,0,1,0,0,1,0,20230321,06001422800,06001408500,06001
060014228002000,060014085005004,1,0,0,1,0,1,0,0,0,1,20230321,06001422800,06001408500,06001
060014228002000,060014087005002,1,1,0,0,1,0,0,0,0,1,20230321,06001422800,06001408700,06001
060014228002000,060014088001012,1,0,1,0,0,1,0,0,0,1,20230321,06001422800,06001408800,06001
060014228002000,060014088003007,1,1,0,0,0,1,0,0,1,0,20230321,06001422800,06001408800,06001
060014228002000,060014096004010,1,0,1,0,0,1,0,0,0,1,20230321,06001422800,06001409600,06001
060014228002000,060014204012004,1,0,1,0,1,0,0,0,0,1,20230321,06001422800,06001420401,06001
060014228002000,060014206001014,1,0,0,1,1,0,0,0,0,1,20230321,06001422800,06001420600,06001
060014228002000,060014212003005,2,2,0,0,1,1,0,0,2,0,20230321,06001422800,06001421200,06001
060014228002000,060014215001016,1,1,0,0,0,0,1,0,0,1,20230321,06001422800,06001421500,06001
060014228002000,060014221002009,1,1,0,0,1,0,0,0,0,1,20230321,06001422800,06001422100,06001
060014228002000,060014222003012,1,1,0,0,0,1,0,0,1,0,20230321,06001422800,06001422200,06001
060014228002000,060014224002011,1,0,1,0,1,0,0,0,1,0,20230321,06001422800,06001422400,06001
060014228002000,060014225001008,1,0,0,1,1,0,0,0,0,1,20230321,06001422800,06001422500,06001
060014228002000,060014225003005,1,0,0,1,1,0,0,0,0,1,20230321,06001422800,06001422500,06001
060014228002000,060014227004000,1,0,1,0,0,1,0,0,0,1,20230321,06001422800,06001422700,06001
060014228002000,060014228001004,1,1,0,0,1,0,0,0,1,0,20230321,06001422800,06001422800,06001
060014228002000,060014228001011,1,1,0,0,1,0,0,0,0,1,20230321,06001422800,06001422800,06001
060014228002000,060014228002003,1,1,0,0,1,0,0,0,0,1,20230321,06001422800,06001422800,06001
060014228002000,060014228003005,1,0,0,1,0,0,1,0,0,1,20230321,06001422800,06001422800,06001
060014228002000,060014228004000,1,1,0,0,1,0,0,0,0,1,20230321,06001422800,06001422800,06001
060014228002000,060014228004001,1,0,1,0,0,1,0,0,1,0,20230321,06001422800,06001422800,06001
060014228002000,060014228004004,1,1,0,0,1,0,0,0,0,1,20230321,06001422800,06001422800,06001
060014228002000,060014229011000,1,1,0,0,0,1,0,0,1,0,20230321,06001422800,06001422901,06001
060014228002000,060014229021007,1,1,0,0,1,0,0,0,0,1,20230321,06001422800,06001422902,06001
060014228002000,060014231001002,1,0,0,1,1,0,0,0,0,1,20230321,06001422800,06001423100,06001
060014228002000,060014233001000,1,0,1,0,0,1,0,0,0,1,20230321,06001422800,06001423300,06001
060014228002000,060014233002009,1,1,0,0,0,1,0,0,1,0,20230321,06001422800,06001423300,06001
060014228002000,060014234003006,1,0,1,0,0,1,0,0,1,0,20230321,06001422800,06001423400,06001
060014228002000,060014234003011,1,0,1,0,0,1,0,0,0,1,20230321,06001422800,06001423400,06001
060014228002000,060014236011006,1,1,0,0,1,0,0,0,0,1,20230321,06001422800,06001423601,06001
060014228002000,060014236011011,1,1,0,0,1,0,0,0,0,1,20230321,06001422800,06001423601,06001
060014228002000,060014236021001,1,0,0,1,1,0,0,0,1,0,20230321,06001422800,06001423602,06001
060014228002000,060014236021002,1,1,0,0,1,0,0,0,0,1,20230321,06001422800,06001423602,06001
060014228002000,060014236022001,1,1,0,0,1,0,0,0,0,1,20230321,06001422800,06001423602,06001
060014228002000,060014236023002,1,1,0,0,1,0,0,0,0,1,20230321,06001422800,06001423602,06001
060014228002000,060014240011006,1,1,0,0,1,0,0,0,0,1,20230321,06001422800,06001424001,06001
060014228002000,060014261001003,1,0,1,0,0,0,1,0,1,0,20230321,06001422800,06001426100,06001
060014228002000,060014276002001,1,0,0,1,1,0,0,0,0,1,20230321,06001422800,06001427600,06001
060014228002000,060014279005005,1,0,0,1,0,0,1,0,0,1,20230321,06001422800,06001427900,06001
060014228002000,060014281003002,2,0,2,0,0,1,1,0,0,2,20230321,06001422800,06001428100,06001
060014228002000,060014306003004,1,0,0,1,1,0,0,0,0,1,20230321,06001422800,06001430600,06001
060014228002000,060014307001000,1,1,0,0,1,0,0,0,0,1,20230321,06001422800,06001430700,06001
060014228002000,060014325021000,1,0,0,1,0,0,1,0,0,1,20230321,06001422800,06001432502,06001
060014228002000,060014326012005,1,0,1,0,0,0,1,0,0,1,20230321,06001422800,06001432601,06001
060014228002000,060014328002015,1,1,0,0,1,0,0,0,0,1,20230321,06001422800,06001432800,06001
060014228002000,060014331021011,1,0,1,0,0,1,0,0,0,1,20230321,06001422800,06001433102,06001
060014228002000,060014332003004,1,1,0,0,0,1,0,0,0,1,20230321,06001422800,06001433200,06001
060014228002000,060014339001005,1,0,1,0,1,0,0,0,0,1,20230321,06001422800,06001433900,06001
060014228002000,060014363012019,1,1,0,0,1,0,0,0,0,1,20230321,06001422800,06001436301,06001
060014228002000,060014368002016,1,0,1,0,0,1,0,0,0,1,20230321,06001422800,06001436800,06001
060014228002000,060014403011004,1,0,1,0,1,0,0,0,1,0,20230321,06001422800,06001440301,06001
060014228002000,060014403072003,1,1,0,0,1,0,0,0,0,1,20230321,06001422800,06001440307,06001
060014228002000,060014411002012,1,1,0,0,1,0,0,0,0,1,20230321,06001422800,06001441100,06001
060014228002000,060014413024005,1,1,0,0,0,1,0,0,1,0,20230321,06001422800,06001441302,06001
060014228002000,060014423023000,1,0,1,0,1,0,0,0,0,1,20230321,06001422800,06001442302,06001
060014228002000,060014441001000,1,0,0,1,1,0,0,0,0,1,20230321,06001422800,06001444100,06001
060014228002000,060014501021096,1,1,0,0,0,1,0,0,0,1,20230321,06001422800,06001450102,06001
060014228002000,060014504003001,1,1,0,0,1,0,0,0,0,1,20230321,06001422800,06001450400,06001
060014228002000,060014506091007,1,1,0,0,1,0,0,0,0,1,20230321,06001422800,06001450609,06001
060014228002000,060014507442014,1,0,1,0,0,0,1,0,0,1,20230321,06001422800,06001450744,06001
060014228002000,060070012001023,1,1,0,0,0,1,0,0,0,1,20230321,06001422800,06007001200,06007
060014228002000,060133031051007,1,1,0,0,1,0,0,0,0,1,20230321,06001422800,06013303105,06013
060014228002000,060133040011001,1,1,0,0,1,0,0,0,1,0,20230321,06001422800,06013304001,06013
060014228002000,060133050001001,1,1,0,0,1,0,0,0,0,1,20230321,06001422800,06013305000,06013
060014228002000,060133110003003,1,1,0,0,1,0,0,0,0,1,20230321,06001422800,06013311000,06013
060014228002000,060133132032001,1,0,0,1,0,1,0,0,1,0,20230321,06001422800,06013313203,06013
060014228002000,060133132032005,1,1,0,0,1,0,0,0,0,1,20230321,06001422800,06013313203,06013
060014228002000,060133132063001,1,1,0,0,1,0,0,0,0,1,20230321,06001422800,06013313206,06013
060014228002000,060133211013013,1,0,1,0,0,0,1,0,0,1,20230321,06001422800,06013321101,06013
060014228002000,060133381013001,1,0,0,1,0,0,1,0,0,1,20230321,06001422800,06013338101,06013
060014228002000,060133390041001,1,0,1,0,0,0,1,0,0,1,20230321,06001422800,06013339004,06013
060014228002000,060133451121010,1,0,1,0,0,0,1,0,0,1,20230321,06001422800,06013345112,06013
060014228002000,060133451143000,1,1,0,0,1,0,0,0,1,0,20230321,06001422800,06013345114,06013
060014228002000,060133490001005,1,1,0,0,1,0,0,0,0,1,20230321,06001422800,06013349000,06013
060014228002000,060133522011000,1,0,1,0,0,0,1,0,0,1,20230321,06001422800,06013352201,06013
060014228002000,060133530011005,1,0,0,1,0,1,0,0,0,1,20230321,06001422800,06013353001,06013
060014228002000,060133551112008,1,1,0,0,1,0,0,0,0,1,20230321,06001422800,06013355111,06013
060014228002000,060133591023012,1,0,1,0,0,1,0,0,0,1,20230321,06001422800,06013359102,06013
060014228002000,060133591032004,1,0,1,0,0,0,1,0,1,0,20230321,06001422800,06013359103,06013
060014228002000,060133672003008,1,1,0,0,0,0,1,0,1,0,20230321,06001422800,06013367200,06013
060014228002000,060133680021000,1,1,0,0,1,0,0,0,0,1,20230321,06001422800,06013368002,06013
060014228002000,060133690023001,1,0,0,1,0,1,0,0,1,0,20230321,06001422800,06013369002,06013
060014228002000,060133700002000,1,0,0,1,1,0,0,0,0,1,20230321,06001422800,06013370000,06013
060014228002000,060133700003012,1,0,1,0,1,0,0,0,0,1,20230321,06001422800,06013370000,06013
060014228002000,060133710002007,1,0,1,0,0,1,0,0,1,0,20230321,06001422800,06013371000,06013
060014228002000,060133720002010,1,0,1,0,0,1,0,0,0,1,20230321,06001422800,06013372000,06013
060014228002000,060133720006009,1,0,1,0,0,1,0,0,0,1,20230321,06001422800,06013372000,06013
060014228002000,060133730001006,1,0,1,0,0,1,0,0,0,1,20230321,06001422800,06013373000,06013
060014228002000,060133730001009,1,0,1,0,0,1,0,0,0,1,20230321,06001422800,06013373000,06013
060014228002000,060133730003004,1,0,0,1,0,1,0,0,0,1,20230321,06001422800,06013373000,06013
060014228002000,060133740003010,1,0,1,0,0,1,0,0,0,1,20230321,06001422800,06013374000,06013
060014228002000,060133760004012,1,0,1,0,1,0,0,0,0,1,20230321,06001422800,06013376000,06013
060014228002000,060133770001005,1,1,0,0,0,1,0,0,0,1,20230321,06001422800,06013377000,06013
060014228002000,060133770001009,1,1,0,0,0,1,0,0,0,1,20230321,06001422800,06013377000,06013
060014228002000,060133800011026,1,0,1,0,0,1,0,0,0,1,20230321,06001422800,06013380001,06013
060014228002000,060133800012003,1,1,0,0,1,0,0,0,0,1,20230321,06001422800,06013380001,06013
060014228002000,060133800012011,1,0,1,0,1,0,0,0,0,1,20230321,06001422800,06013380001,06013
060014228002000,060133800021022,1,1,0,0,0,1,0,0,0,1,20230321,06001422800,06013380002,06013
060014228002000,060133810001017,1,0,0,1,1,0,0,0,0,1,20230321,06001422800,06013381000,06013
060014228002000,060133810004002,1,0,1,0,0,0,1,0,0,1,20230321,06001422800,06013381000,06013
060014228002000,060133820001007,1,0,1,0,0,1,0,0,0,1,20230321,06001422800,06013382000,06013
060014228002000,060133820002000,1,0,1,0,0,1,0,0,0,1,20230321,06001422800,06013382000,06013
060014228002000,060133820003000,1,0,1,0,0,1,0,0,1,0,20230321,06001422800,06013382000,06013
060014228002000,060133820004000,1,1,0,0,0,1,0,0,0,1,20230321,06001422800,06013382000,06013
060014228002000,060133830001019,1,0,1,0,1,0,0,0,0,1,20230321,06001422800,06013383000,06013
060014228002000,060133891001002,1,1,0,0,1,0,0,0,1,0,20230321,06001422800,06013389100,06013
060014228002000,060133901002001,1,0,0,1,0,0,1,0,0,1,20230321,06001422800,06013390100,06013
060014228002000,060133901003000,1,0,0,1,1,0,0,0,1,0,20230321,06001422800,06013390100,06013
060014228002000,060133922011003,1,0,1,0,1,0,0,0,0,1,20230321,06001422800,06013392201,06013
060014228002000,060133923002006,1,1,0,0,0,0,1,0,0,1,20230321,06001422800,06013392300,06013
060014228002000,060190009011001,1,1,0,0,1,0,0,0,0,1,20230321,06001422800,06019000901,06019
060014228002000,060190063021010,1,0,0,1,1,0,0,0,1,0,20230321,06001422800,06019006302,06019
060014228002000,060190066062007,1,1,0,0,1,0,0,0,0,1,20230321,06001422800,06019006606,06019
060014228002000,060290048023027,1,0,1,0,1,0,0,0,0,1,20230321,06001422800,06029004802,06029
060014228002000,060371253222005,1,1,0,0,1,0,0,0,0,1,20230321,06001422800,06037125322,06037
060014228002000,060371908023003,1,1,0,0,1,0,0,0,0,1,20230321,06001422800,06037190802,06037
060014228002000,060372110005025,1,1,0,0,1,0,0,0,0,1,20230321,06001422800,06037211000,06037
060014228002000,060374002092030,1,1,0,0,1,0,0,0,0,1,20230321,06001422800,06037400209,06037
060014228002000,060374026013001,1,0,0,1,0,0,1,0,0,1,20230321,06001422800,06037402601,06037
060014228002000,060374053012011,1,1,0,0,1,0,0,0,0,1,20230321,06001422800,06037405301,06037
060014228002000,060374324011007,1,1,0,0,1,0,0,0,0,1,20230321,06001422800,06037432401,06037
060014228002000,060374331034016,1,0,1,0,1,0,0,0,0,1,20230321,06001422800,06037433103,06037
060014228002000,060374619011008,1,0,0,1,0,1,0,0,0,1,20230321,06001422800,06037461901,06037
060014228002000,060374801023016,1,1,0,0,1,0,0,0,0,1,20230321,06001422800,06037480102,06037
060014228002000,060379102143012,1,1,0,0,1,0,0,0,0,1,20230321,06001422800,06037910214,06037
060014228002000,060379203402001,1,0,1,0,1,0,0,0,0,1,20230321,06001422800,06037920340,06037
060014228002000,060411150002005,1,0,1,0,0,1,0,0,1,0,20230321,06001422800,06041115000,06041
060014228002000,060411150003005,1,0,0,1,0,1,0,0,0,1,20230321,06001422800,06041115000,06041
060014228002000,060411200011009,1,0,0,1,0,0,1,0,0,1,20230321,06001422800,06041120001,06041
060014228002000,060530001061002,1,0,1,0,0,1,0,0,0,1,20230321,06001422800,06053000106,06053
060014228002000,060530006003005,1,0,1,0,0,0,1,0,0,1,20230321,06001422800,06053000600,06053
060014228002000,060530147004017,1,0,0,1,1,0,0,0,0,1,20230321,06001422800,06053014700,06053
060014228002000,060552011022000,1,1,0,0,0,1,0,0,0,1,20230321,06001422800,06055201102,06055
060014228002000,060552014023004,1,0,0,1,0,1,0,0,1,0,20230321,06001422800,06055201402,06055
060014228002000,060590218022004,1,0,0,1,1,0,0,0,0,1,20230321,06001422800,06059021802,06059
060014228002000,060590423341007,1,1,0,0,1,0,0,0,0,1,20230321,06001422800,06059042334,06059
060014228002000,060590762042000,1,1,0,0,1,0,0,0,0,1,20230321,06001422800,06059076204,06059
060014228002000,060590874052001,1,1,0,0,1,0,0,0,0,1,20230321,06001422800,06059087405,06059
060014228002000,060590877042000,1,1,0,0,1,0,0,0,0,1,20230321,06001422800,06059087704,06059
060014228002000,060590995095000,1,1,0,0,1,0,0,0,0,1,20230321,06001422800,06059099509,06059
060014228002000,060650444031013,1,1,0,0,1,0,0,0,0,1,20230321,06001422800,06065044403,06065
060014228002000,060650504011003,1,1,0,0,1,0,0,0,0,1,20230321,06001422800,06065050401,06065
060014228002000,060670059043009,1,1,0,0,1,0,0,0,0,1,20230321,06001422800,06067005904,06067
060014228002000,060670071052010,1,0,0,1,1,0,0,0,0,1,20230321,06001422800,06067007105,06067
060014228002000,060670074133007,1,0,0,1,0,0,1,0,0,1,20230321,06001422800,06067007413,06067
060014228002000,060670085042006,1,1,0,0,1,0,0,0,0,1,20230321,06001422800,06067008504,06067
060014228002000,060670085102003,1,1,0,0,1,0,0,0,0,1,20230321,06001422800,06067008510,06067
060014228002000,060670085121018,1,1,0,0,1,0,0,0,0,1,20230321,06001422800,06067008512,06067
060014228002000,060670093161009,1,1,0,0,1,0,0,0,0,1,20230321,06001422800,06067009316,06067
060014228002000,060670096392000,1,1,0,0,1,0,0,0,0,1,20230321,06001422800,06067009639,06067
060014228002000,060710002052010,1,1,0,0,1,0,0,0,0,1,20230321,06001422800,06071000205,06071
060014228002000,060730085022008,1,0,0,1,1,0,0,0,0,1,20230321,06001422800,06073008502,06073
060014228002000,060730093014000,1,1,0,0,1,0,0,0,0,1,20230321,06001422800,06073009301,06073
060014228002000,060730098022001,1,1,0,0,1,0,0,0,0,1,20230321,06001422800,06073009802,06073
060014228002000,060730176061011,1,0,1,0,1,0,0,0,0,1,20230321,06001422800,06073017606,06073
060014228002000,060730207071007,1,1,0,0,1,0,0,0,0,1,20230321,06001422800,06073020707,06073
060014228002000,060750102021012,1,1,0,0,0,0,1,0,0,1,20230321,06001422800,06075010202,06075
060014228002000,060750108003001,1,0,1,0,0,0,1,0,0,1,20230321,06001422800,06075010800,06075
060014228002000,060750111011003,1,0,1,0,1,0,0,0,0,1,20230321,06001422800,06075011101,06075
060014228002000,060750129011004,1,1,0,0,0,0,1,0,0,1,20230321,06001422800,06075012901,06075
060014228002000,060750171021002,1,0,1,0,0,0,1,0,0,1,20230321,06001422800,06075017102,06075
060014228002000,060750179031028,1,0,1,0,1,0,0,0,0,1,20230321,06001422800,06075017903,06075
060014228002000,060750227022006,1,0,1,0,0,1,0,0,0,1,20230321,06001422800,06075022702,06075
060014228002000,060750230033000,1,0,1,0,0,1,0,0,1,0,20230321,06001422800,06075023003,06075
060014228002000,060750263013008,1,1,0,0,0,1,0,0,0,1,20230321,06001422800,06075026301,06075
060014228002000,060750312021002,1,0,0,1,0,1,0,0,0,1,20230321,06001422800,06075031202,06075
060014228002000,060750314023000,1,0,1,0,0,1,0,0,1,0,20230321,06001422800,06075031402,06075
060014228002000,060750331004019,1,1,0,0,1,0,0,0,0,1,20230321,06001422800,06075033100,06075
060014228002000,060750332031005,1,0,0,1,0,1,0,0,0,1,20230321,06001422800,06075033203,06075
060014228002000,060750353002005,1,0,0,1,1,0,0,0,0,1,20230321,06001422800,06075035300,06075
060014228002000,060750479021001,1,0,1,0,0,1,0,0,1,0,20230321,06001422800,06075047902,06075
060014228002000,060750604002007,1,1,0,0,1,0,0,0,1,0,20230321,06001422800,06075060400,06075
060014228002000,060770004021014,1,1,0,0,1,0,0,0,0,1,20230321,06001422800,06077000402,06077
060014228002000,060770015013016,1,1,0,0,1,0,0,0,0,1,20230321,06001422800,06077001501,06077
060014228002000,060770031181002,1,0,1,0,0,1,0,0,0,1,20230321,06001422800,06077003118,06077
060014228002000,060770031182013,1,0,1,0,0,1,0,0,1,0,20230321,06001422800,06077003118,06077
060014228002000,060770034031005,1,0,1,0,1,0,0,0,0,1,20230321,06001422800,06077003403,06077
060014228002000,060770054031006,1,1,0,0,1,0,0,0,0,1,20230321,06001422800,06077005403,06077
060014228002000,060770054053002,1,0,1,0,0,1,0,0,0,1,20230321,06001422800,06077005405,06077
